invoice_id,client_name,client_size,client_industry,invoice_amount,service_type,issue_date,issue_month,issue_quarter,issue_day_of_week,payment_terms_days,project_duration_weeks,invoices_ytd,prior_late_payments,prior_late_rate,has_purchase_order,contact_responsiveness,is_late,days_late,late_payment_probability,risk_flag,risk_tier
INV-01103,Delta Group,enterprise,healthcare,196373.69,analytics_consulting,2023-10-07,10,4,Saturday,30,9,23,7,0.3,1,4,1,47,0.3252,0,medium
INV-01298,Lumen Analytics,mid-market,technology,66768.51,reporting_setup,2024-01-30,1,1,Tuesday,15,11,13,2,0.15,1,1,0,0,0.3244,0,medium
INV-01312,Falcon Industries,mid-market,manufacturing,27936.71,process_automation,2023-04-21,4,2,Friday,60,15,10,2,0.2,0,3,0,0,0.3242,0,medium
INV-01214,Lumen Analytics,mid-market,technology,43984.56,process_automation,2024-05-13,5,2,Monday,30,3,24,5,0.21,1,4,0,0,0.324,0,medium
INV-01058,Keystone Retail,enterprise,retail,68034.9,data_migration,2024-10-03,10,4,Thursday,15,13,8,3,0.38,1,2,0,0,0.3238,0,medium
INV-01243,Ironclad Inc,mid-market,healthcare,17005.37,process_automation,2023-05-04,5,2,Thursday,45,6,19,8,0.42,1,1,0,0,0.3237,0,medium
INV-01083,Cedar Solutions,small,technology,14909.69,reporting_setup,2023-06-03,6,2,Saturday,15,1,10,3,0.3,1,1,0,0,0.3234,0,medium
INV-01652,Delta Group,enterprise,healthcare,146883.88,training,2024-12-16,12,4,Monday,60,15,10,8,0.8,1,3,0,0,0.3233,0,medium
INV-00177,Ironclad Inc,mid-market,healthcare,74877.99,training,2023-08-01,8,3,Tuesday,45,16,17,6,0.35,1,2,1,69,0.3232,0,medium
INV-00121,Lumen Analytics,mid-market,technology,60642.66,analytics_consulting,2023-12-14,12,4,Thursday,45,3,17,1,0.06,0,2,0,0,0.3232,0,medium
INV-01072,Echo Ventures,small,retail,5579.08,reporting_setup,2023-11-28,11,4,Tuesday,15,15,7,1,0.14,1,5,0,0,0.3231,0,medium
INV-01951,Keystone Retail,enterprise,retail,57486.63,reporting_setup,2024-02-04,2,1,Sunday,30,1,9,5,0.56,0,3,0,0,0.3229,0,medium
INV-01109,Echo Ventures,small,retail,8014.53,training,2024-01-18,1,1,Thursday,45,13,10,0,0.0,0,2,0,0,0.3229,0,medium
INV-00662,Ironclad Inc,mid-market,healthcare,26918.96,training,2023-02-12,2,1,Sunday,30,16,11,7,0.64,1,3,0,0,0.322,0,medium
INV-00100,Delta Group,enterprise,healthcare,120281.53,data_migration,2024-01-07,1,1,Sunday,45,12,2,1,0.5,1,1,0,0,0.3211,0,medium
INV-01179,Ironclad Inc,mid-market,healthcare,61908.41,training,2023-04-26,4,2,Wednesday,30,3,19,7,0.37,0,2,0,0,0.3209,0,medium
INV-01261,Falcon Industries,mid-market,manufacturing,35435.27,analytics_consulting,2024-04-18,4,2,Thursday,15,5,10,8,0.8,1,2,0,0,0.3208,0,medium
INV-00723,Keystone Retail,enterprise,retail,103046.89,process_automation,2023-05-09,5,2,Tuesday,60,7,5,2,0.4,1,2,0,0,0.3203,0,medium
INV-01271,Ironclad Inc,mid-market,healthcare,68803.94,reporting_setup,2024-10-29,10,4,Tuesday,45,14,2,0,0.0,1,5,0,0,0.3203,0,medium
INV-01933,Jade Consulting,small,professional_services,6928.78,reporting_setup,2023-02-15,2,1,Wednesday,60,1,19,2,0.11,1,5,0,0,0.3202,0,medium
INV-00492,Lumen Analytics,mid-market,technology,36881.35,analytics_consulting,2024-07-13,7,3,Saturday,60,15,1,0,0.0,0,2,0,0,0.3198,0,medium
INV-01252,Lumen Analytics,mid-market,technology,42192.89,data_migration,2023-11-24,11,4,Friday,30,1,2,1,0.5,1,1,0,0,0.3197,0,medium
INV-01469,Ironclad Inc,mid-market,healthcare,40940.81,analytics_consulting,2024-10-06,10,4,Sunday,15,9,18,2,0.11,0,1,0,0,0.3196,0,medium
INV-01915,Delta Group,enterprise,healthcare,116537.65,reporting_setup,2024-03-11,3,1,Monday,30,13,17,1,0.06,1,2,0,0,0.3196,0,medium
INV-00162,Jade Consulting,small,professional_services,9844.46,analytics_consulting,2023-09-29,9,3,Friday,60,1,16,8,0.5,1,3,0,0,0.319,0,medium
INV-01013,Jade Consulting,small,professional_services,9851.71,process_automation,2024-05-27,5,2,Monday,60,4,19,7,0.37,0,3,0,0,0.3189,0,medium
INV-00897,Birch Holdings,mid-market,finance,19403.41,reporting_setup,2024-08-14,8,3,Wednesday,45,11,5,1,0.2,0,3,0,0,0.3188,0,medium
INV-01791,Birch Holdings,mid-market,finance,35793.28,data_migration,2024-06-28,6,2,Friday,45,16,9,1,0.11,0,1,0,0,0.3187,0,medium
INV-00084,Granite Partners,enterprise,finance,107160.86,analytics_consulting,2024-11-01,11,4,Friday,15,9,11,6,0.55,1,3,0,0,0.3179,0,medium
INV-01224,Cedar Solutions,small,technology,4062.16,data_migration,2023-11-27,11,4,Monday,15,10,17,8,0.47,1,5,0,0,0.3175,0,medium
INV-01318,Acme Corp,enterprise,manufacturing,34184.54,training,2024-10-22,10,4,Tuesday,15,8,16,0,0.0,1,2,0,0,0.3172,0,medium
INV-00578,Cedar Solutions,small,technology,10243.14,process_automation,2024-01-03,1,1,Wednesday,30,3,1,1,1.0,0,2,0,0,0.3159,0,medium
INV-01430,Delta Group,enterprise,healthcare,161443.09,training,2024-06-30,6,2,Sunday,45,8,13,8,0.62,1,2,0,0,0.3154,0,medium
INV-00592,Lumen Analytics,mid-market,technology,19616.37,process_automation,2023-02-05,2,1,Sunday,45,15,18,2,0.11,0,1,0,0,0.3152,0,medium
INV-00283,Acme Corp,enterprise,manufacturing,168515.68,process_automation,2024-11-24,11,4,Sunday,45,6,1,1,1.0,0,5,0,0,0.3149,0,medium
INV-00708,Cedar Solutions,small,technology,11100.53,analytics_consulting,2024-06-01,6,2,Saturday,60,5,23,8,0.35,0,1,0,0,0.3147,0,medium
INV-00582,Keystone Retail,enterprise,retail,92017.12,data_migration,2024-01-08,1,1,Monday,15,15,20,0,0.0,1,2,0,0,0.3144,0,medium
INV-01265,Birch Holdings,mid-market,finance,28360.45,reporting_setup,2023-01-21,1,1,Saturday,60,13,15,3,0.2,0,5,1,82,0.3142,0,medium
INV-01345,Acme Corp,enterprise,manufacturing,156760.64,reporting_setup,2023-09-19,9,3,Tuesday,60,4,14,5,0.36,0,4,0,0,0.3141,0,medium
INV-01628,Falcon Industries,mid-market,manufacturing,57902.92,analytics_consulting,2024-03-23,3,1,Saturday,30,10,19,1,0.05,0,4,0,0,0.313,0,medium
INV-00071,Cedar Solutions,small,technology,12200.49,data_migration,2023-03-15,3,1,Wednesday,30,10,15,1,0.07,0,3,0,0,0.3129,0,medium
INV-00873,Keystone Retail,enterprise,retail,88099.52,analytics_consulting,2024-07-19,7,3,Friday,45,12,24,8,0.33,1,2,0,0,0.3124,0,medium
INV-01355,Delta Group,enterprise,healthcare,122539.48,training,2024-04-01,4,2,Monday,45,16,3,1,0.33,1,1,0,0,0.3123,0,medium
INV-01433,Ironclad Inc,mid-market,healthcare,14954.68,training,2024-12-09,12,4,Monday,15,5,4,0,0.0,0,1,0,0,0.3122,0,medium
INV-00949,Horizon LLC,small,technology,13951.7,training,2024-03-22,3,1,Friday,60,9,6,1,0.17,0,3,0,0,0.312,0,medium
INV-00973,Jade Consulting,small,professional_services,6803.95,reporting_setup,2024-12-17,12,4,Tuesday,60,8,24,4,0.17,0,2,0,0,0.3118,0,medium
INV-00858,Birch Holdings,mid-market,finance,29080.43,process_automation,2023-10-25,10,4,Wednesday,60,7,1,1,1.0,1,3,0,0,0.3113,0,medium
INV-01260,Ironclad Inc,mid-market,healthcare,12844.26,analytics_consulting,2023-07-13,7,3,Thursday,45,1,5,2,0.4,0,3,0,0,0.3113,0,medium
INV-00696,Falcon Industries,mid-market,manufacturing,19854.73,process_automation,2024-02-29,2,1,Thursday,30,14,8,2,0.25,0,4,0,0,0.3109,0,medium
INV-01333,Acme Corp,enterprise,manufacturing,66093.24,process_automation,2024-11-18,11,4,Monday,30,15,1,0,0.0,0,4,0,0,0.3102,0,medium
INV-00842,Ironclad Inc,mid-market,healthcare,19090.58,training,2023-10-28,10,4,Saturday,60,16,23,5,0.22,0,3,0,0,0.3098,0,medium
INV-01168,Horizon LLC,small,technology,5634.14,process_automation,2023-11-07,11,4,Tuesday,30,12,24,5,0.21,0,4,0,0,0.3095,0,medium
INV-01760,Jade Consulting,small,professional_services,11488.72,training,2024-12-04,12,4,Wednesday,15,14,5,5,1.0,1,3,0,0,0.3095,0,medium
INV-01218,Delta Group,enterprise,healthcare,167674.62,training,2024-01-05,1,1,Friday,60,2,12,7,0.58,0,5,0,0,0.3093,0,medium
INV-00857,Ironclad Inc,mid-market,healthcare,42208.01,data_migration,2023-12-28,12,4,Thursday,60,6,12,1,0.08,1,2,0,0,0.3092,0,medium
INV-00976,Keystone Retail,enterprise,retail,28644.7,reporting_setup,2024-04-30,4,2,Tuesday,45,9,3,1,0.33,1,1,0,0,0.3091,0,medium
INV-01528,Delta Group,enterprise,healthcare,134557.22,process_automation,2024-08-24,8,3,Saturday,45,2,1,0,0.0,1,2,1,86,0.3086,0,medium
INV-01550,Ironclad Inc,mid-market,healthcare,67991.48,analytics_consulting,2023-01-17,1,1,Tuesday,30,2,11,0,0.0,0,2,0,0,0.3078,0,medium
INV-00185,Acme Corp,enterprise,manufacturing,188906.53,reporting_setup,2024-02-11,2,1,Sunday,30,10,2,0,0.0,1,5,1,43,0.3078,0,medium
INV-00996,Birch Holdings,mid-market,finance,35396.4,data_migration,2024-04-30,4,2,Tuesday,60,4,10,6,0.6,0,2,0,0,0.3074,0,medium
INV-00264,Acme Corp,enterprise,manufacturing,115606.1,process_automation,2024-11-05,11,4,Tuesday,30,7,24,6,0.25,1,1,0,0,0.3073,0,medium
INV-01133,Jade Consulting,small,professional_services,8809.68,training,2024-03-06,3,1,Wednesday,45,16,18,0,0.0,1,3,0,0,0.307,0,medium
INV-00511,Delta Group,enterprise,healthcare,62824.48,reporting_setup,2024-01-16,1,1,Tuesday,45,10,6,0,0.0,1,1,0,0,0.3064,0,medium
INV-00965,Lumen Analytics,mid-market,technology,73164.74,data_migration,2023-07-30,7,3,Sunday,15,2,7,0,0.0,0,4,0,0,0.3062,0,medium
INV-01459,Delta Group,enterprise,healthcare,171906.89,analytics_consulting,2024-04-05,4,2,Friday,45,13,9,2,0.22,1,4,0,0,0.3059,0,medium
INV-01682,Delta Group,enterprise,healthcare,195762.53,data_migration,2024-08-04,8,3,Sunday,30,16,1,1,1.0,0,2,0,0,0.3058,0,medium
INV-00670,Echo Ventures,small,retail,14591.9,data_migration,2024-08-31,8,3,Saturday,45,15,11,2,0.18,1,1,0,0,0.3053,0,medium
INV-00830,Lumen Analytics,mid-market,technology,74419.11,process_automation,2024-02-06,2,1,Tuesday,30,13,11,6,0.55,0,3,0,0,0.3053,0,medium
INV-01662,Delta Group,enterprise,healthcare,53046.22,data_migration,2023-02-24,2,1,Friday,60,6,4,1,0.25,1,2,0,0,0.3051,0,medium
INV-00440,Keystone Retail,enterprise,retail,97258.18,process_automation,2023-10-06,10,4,Friday,45,3,6,1,0.17,1,4,0,0,0.305,0,medium
INV-00324,Horizon LLC,small,technology,5578.96,analytics_consulting,2023-09-16,9,3,Saturday,60,13,19,1,0.05,1,3,0,0,0.3049,0,medium
INV-00201,Acme Corp,enterprise,manufacturing,65978.27,training,2023-05-24,5,2,Wednesday,45,11,19,5,0.26,1,2,0,0,0.3045,0,medium
INV-00385,Falcon Industries,mid-market,manufacturing,46760.88,process_automation,2024-09-23,9,3,Monday,30,12,11,6,0.55,1,3,0,0,0.3043,0,medium
INV-00661,Horizon LLC,small,technology,1572.37,training,2023-12-29,12,4,Friday,15,13,10,6,0.6,0,2,0,0,0.304,0,medium
INV-00725,Echo Ventures,small,retail,14989.77,process_automation,2024-09-04,9,3,Wednesday,60,7,19,8,0.42,1,2,0,0,0.304,0,medium
INV-01553,Acme Corp,enterprise,manufacturing,87464.13,reporting_setup,2024-12-12,12,4,Thursday,15,6,8,8,1.0,1,4,0,0,0.3037,0,medium
INV-01155,Acme Corp,enterprise,manufacturing,64344.41,data_migration,2024-11-15,11,4,Friday,45,7,8,2,0.25,1,1,0,0,0.3037,0,medium
INV-01161,Ironclad Inc,mid-market,healthcare,29497.46,analytics_consulting,2024-08-26,8,3,Monday,60,1,19,6,0.32,0,1,0,0,0.3037,0,medium
INV-00787,Keystone Retail,enterprise,retail,188507.29,training,2023-07-14,7,3,Friday,30,13,14,1,0.07,1,1,0,0,0.3034,0,medium
INV-01476,Keystone Retail,enterprise,retail,180117.94,training,2024-06-27,6,2,Thursday,45,6,20,8,0.4,1,2,0,0,0.3033,0,medium
INV-00736,Keystone Retail,enterprise,retail,100695.93,data_migration,2024-11-20,11,4,Wednesday,45,14,9,1,0.11,1,4,0,0,0.3033,0,medium
INV-01545,Lumen Analytics,mid-market,technology,36180.79,reporting_setup,2023-01-24,1,1,Tuesday,60,4,15,7,0.47,0,4,0,0,0.3028,0,medium
INV-00261,Cedar Solutions,small,technology,2423.56,analytics_consulting,2024-01-27,1,1,Saturday,30,1,20,2,0.1,0,2,0,0,0.3028,0,medium
INV-00566,Birch Holdings,mid-market,finance,37221.08,process_automation,2024-10-04,10,4,Friday,45,8,7,1,0.14,0,1,0,0,0.3025,0,medium
INV-00982,Keystone Retail,enterprise,retail,71429.13,reporting_setup,2024-07-11,7,3,Thursday,30,12,11,6,0.55,1,3,0,0,0.3024,0,medium
INV-00267,Granite Partners,enterprise,finance,99125.67,process_automation,2024-06-02,6,2,Sunday,60,13,3,1,0.33,1,3,1,27,0.3023,0,medium
INV-00573,Acme Corp,enterprise,manufacturing,174038.99,analytics_consulting,2023-10-15,10,4,Sunday,15,15,14,2,0.14,1,2,0,0,0.3022,0,medium
INV-01198,Echo Ventures,small,retail,11091.22,process_automation,2023-07-09,7,3,Sunday,45,15,22,8,0.36,0,3,0,0,0.3021,0,medium
INV-01774,Echo Ventures,small,retail,3017.79,reporting_setup,2023-10-01,10,4,Sunday,15,7,21,2,0.1,0,1,0,0,0.302,0,medium
INV-00693,Birch Holdings,mid-market,finance,63534.66,training,2023-04-19,4,2,Wednesday,15,2,17,1,0.06,1,1,0,0,0.301,0,medium
INV-00565,Delta Group,enterprise,healthcare,97105.48,process_automation,2023-05-27,5,2,Saturday,60,6,20,0,0.0,1,4,0,0,0.301,0,medium
INV-01527,Keystone Retail,enterprise,retail,125013.73,analytics_consulting,2023-05-30,5,2,Tuesday,45,4,9,3,0.33,1,4,0,0,0.3008,0,medium
INV-00906,Ironclad Inc,mid-market,healthcare,36026.16,analytics_consulting,2024-01-22,1,1,Monday,30,2,8,6,0.75,1,5,0,0,0.3003,0,medium
INV-01423,Delta Group,enterprise,healthcare,192485.96,training,2024-06-09,6,2,Sunday,60,7,24,2,0.08,1,1,0,0,0.3001,0,medium
INV-00232,Ironclad Inc,mid-market,healthcare,71945.3,training,2023-07-04,7,3,Tuesday,15,15,23,3,0.13,0,3,0,0,0.2999,0,medium
INV-00340,Cedar Solutions,small,technology,7181.76,data_migration,2023-07-30,7,3,Sunday,45,4,22,8,0.36,1,5,0,0,0.2998,0,medium
INV-01996,Delta Group,enterprise,healthcare,33917.6,data_migration,2023-01-31,1,1,Tuesday,60,14,1,0,0.0,1,1,0,0,0.2997,0,medium
INV-01171,Lumen Analytics,mid-market,technology,65666.22,analytics_consulting,2023-07-24,7,3,Monday,60,4,3,1,0.33,1,4,0,0,0.2992,0,medium
INV-01994,Echo Ventures,small,retail,14906.48,reporting_setup,2024-08-23,8,3,Friday,15,13,9,0,0.0,1,1,0,0,0.2989,0,medium
INV-01877,Acme Corp,enterprise,manufacturing,78723.87,training,2024-07-20,7,3,Saturday,60,16,9,8,0.89,1,5,0,0,0.2988,0,medium
INV-01709,Echo Ventures,small,retail,9083.95,data_migration,2024-12-18,12,4,Wednesday,45,11,23,4,0.17,1,2,0,0,0.2984,0,medium
INV-00085,Ironclad Inc,mid-market,healthcare,66704.9,process_automation,2024-01-25,1,1,Thursday,60,2,20,1,0.05,1,3,0,0,0.2982,0,medium
INV-00056,Birch Holdings,mid-market,finance,65222.42,process_automation,2024-06-02,6,2,Sunday,15,16,4,3,0.75,0,4,0,0,0.2979,0,medium
INV-01937,Ironclad Inc,mid-market,healthcare,23360.52,training,2023-03-08,3,1,Wednesday,60,16,15,5,0.33,0,2,0,0,0.2979,0,medium
INV-00037,Lumen Analytics,mid-market,technology,33674.4,data_migration,2024-03-22,3,1,Friday,30,3,22,5,0.23,0,1,0,0,0.2978,0,medium
INV-01071,Birch Holdings,mid-market,finance,11310.02,training,2023-03-17,3,1,Friday,60,5,4,4,1.0,0,2,0,0,0.2978,0,medium
INV-00905,Granite Partners,enterprise,finance,185851.29,reporting_setup,2024-03-09,3,1,Saturday,45,10,23,3,0.13,1,2,1,12,0.2975,0,medium
INV-00819,Jade Consulting,small,professional_services,14177.64,process_automation,2023-03-25,3,1,Saturday,60,16,22,1,0.05,0,3,0,0,0.2972,0,medium
INV-00496,Birch Holdings,mid-market,finance,50466.42,analytics_consulting,2023-05-15,5,2,Monday,15,9,1,1,1.0,0,4,0,0,0.2969,0,medium
INV-00649,Granite Partners,enterprise,finance,77655.43,reporting_setup,2023-01-09,1,1,Monday,45,8,10,3,0.3,0,2,0,0,0.2968,0,medium
INV-00092,Delta Group,enterprise,healthcare,136408.13,process_automation,2024-09-13,9,3,Friday,30,9,22,2,0.09,1,1,1,57,0.2968,0,medium
INV-01656,Keystone Retail,enterprise,retail,82339.42,data_migration,2023-05-09,5,2,Tuesday,45,2,13,7,0.54,1,1,0,0,0.2968,0,medium
INV-00564,Cedar Solutions,small,technology,1585.72,reporting_setup,2023-01-17,1,1,Tuesday,15,6,3,2,0.67,0,4,0,0,0.2961,0,medium
INV-00351,Jade Consulting,small,professional_services,8325.16,data_migration,2023-02-25,2,1,Saturday,30,16,16,2,0.12,1,4,0,0,0.2957,0,medium
INV-00714,Keystone Retail,enterprise,retail,65743.9,reporting_setup,2024-09-30,9,3,Monday,60,13,11,8,0.73,1,4,0,0,0.2956,0,medium
INV-01077,Lumen Analytics,mid-market,technology,30893.79,analytics_consulting,2023-12-12,12,4,Tuesday,15,14,1,1,1.0,0,5,0,0,0.2956,0,medium
INV-01856,Cedar Solutions,small,technology,12227.27,data_migration,2024-11-20,11,4,Wednesday,15,6,19,8,0.42,0,4,0,0,0.2954,0,medium
INV-01672,Delta Group,enterprise,healthcare,110624.91,process_automation,2024-11-11,11,4,Monday,30,1,7,6,0.86,1,1,0,0,0.2951,0,medium
INV-00474,Acme Corp,enterprise,manufacturing,60665.24,analytics_consulting,2023-12-06,12,4,Wednesday,30,9,18,7,0.39,1,2,0,0,0.2948,0,medium
INV-00093,Acme Corp,enterprise,manufacturing,40773.34,process_automation,2024-08-16,8,3,Friday,30,10,11,6,0.55,1,2,0,0,0.2939,0,medium
INV-01480,Delta Group,enterprise,healthcare,67261.58,training,2023-02-21,2,1,Tuesday,15,3,11,8,0.73,1,3,1,71,0.2936,0,medium
INV-00181,Lumen Analytics,mid-market,technology,63816.86,analytics_consulting,2024-05-05,5,2,Sunday,30,9,18,4,0.22,1,5,0,0,0.2934,0,medium
INV-00896,Lumen Analytics,mid-market,technology,60555.96,data_migration,2023-03-20,3,1,Monday,30,5,11,2,0.18,1,4,0,0,0.2934,0,medium
INV-01207,Ironclad Inc,mid-market,healthcare,28097.39,reporting_setup,2024-09-16,9,3,Monday,30,13,10,6,0.6,0,4,0,0,0.2932,0,medium
INV-01519,Keystone Retail,enterprise,retail,40689.57,training,2024-09-11,9,3,Wednesday,60,10,5,4,0.8,1,5,0,0,0.2932,0,medium
INV-00554,Lumen Analytics,mid-market,technology,31673.58,data_migration,2024-05-08,5,2,Wednesday,45,10,13,0,0.0,0,1,0,0,0.2931,0,medium
INV-00368,Lumen Analytics,mid-market,technology,12641.23,data_migration,2024-06-10,6,2,Monday,60,9,18,4,0.22,1,5,0,0,0.2931,0,medium
INV-01070,Delta Group,enterprise,healthcare,167274.27,process_automation,2023-02-04,2,1,Saturday,15,13,21,6,0.29,1,3,0,0,0.293,0,medium
INV-00883,Cedar Solutions,small,technology,5882.57,training,2024-02-23,2,1,Friday,45,2,21,0,0.0,0,2,0,0,0.2929,0,medium
INV-00841,Acme Corp,enterprise,manufacturing,88622.94,data_migration,2023-03-28,3,1,Tuesday,45,6,14,0,0.0,1,1,0,0,0.2923,0,medium
INV-01840,Horizon LLC,small,technology,10863.41,reporting_setup,2023-02-20,2,1,Monday,45,8,20,2,0.1,1,5,0,0,0.292,0,medium
INV-01061,Horizon LLC,small,technology,12849.34,analytics_consulting,2024-06-27,6,2,Thursday,45,10,22,7,0.32,0,4,0,0,0.2919,0,medium
INV-01693,Cedar Solutions,small,technology,12096.31,training,2024-02-02,2,1,Friday,60,8,18,6,0.33,0,5,0,0,0.2918,0,medium
INV-01012,Echo Ventures,small,retail,13277.97,process_automation,2024-02-04,2,1,Sunday,15,6,10,1,0.1,0,2,0,0,0.2917,0,medium
INV-00744,Falcon Industries,mid-market,manufacturing,16674.83,analytics_consulting,2024-08-24,8,3,Saturday,15,3,19,3,0.16,0,2,0,0,0.2913,0,medium
INV-00381,Acme Corp,enterprise,manufacturing,46566.15,training,2024-07-20,7,3,Saturday,30,1,19,6,0.32,1,1,0,0,0.2911,0,medium
INV-00929,Lumen Analytics,mid-market,technology,49061.32,reporting_setup,2023-07-12,7,3,Wednesday,30,7,12,3,0.25,0,5,0,0,0.2911,0,medium
INV-00529,Acme Corp,enterprise,manufacturing,25147.58,training,2024-01-14,1,1,Sunday,15,12,4,2,0.5,0,2,0,0,0.2904,0,medium
INV-01314,Granite Partners,enterprise,finance,137633.67,process_automation,2023-07-02,7,3,Sunday,15,11,19,0,0.0,0,1,0,0,0.2902,0,medium
INV-01325,Echo Ventures,small,retail,13114.83,analytics_consulting,2023-01-13,1,1,Friday,30,7,16,6,0.38,0,4,0,0,0.2901,0,medium
INV-01240,Acme Corp,enterprise,manufacturing,54489.79,process_automation,2024-11-30,11,4,Saturday,15,1,1,1,1.0,1,1,0,0,0.2895,0,medium
INV-01916,Delta Group,enterprise,healthcare,156597.46,training,2024-06-24,6,2,Monday,45,4,3,1,0.33,1,4,0,0,0.2893,0,medium
INV-01233,Horizon LLC,small,technology,10707.09,analytics_consulting,2024-12-24,12,4,Tuesday,15,3,24,4,0.17,0,1,0,0,0.2887,0,medium
INV-00924,Keystone Retail,enterprise,retail,136245.28,process_automation,2024-03-09,3,1,Saturday,45,3,5,0,0.0,1,1,0,0,0.2887,0,medium
INV-00102,Delta Group,enterprise,healthcare,82497.92,analytics_consulting,2024-08-23,8,3,Friday,30,5,20,0,0.0,1,2,0,0,0.2886,0,medium
INV-01277,Ironclad Inc,mid-market,healthcare,46508.16,reporting_setup,2024-09-25,9,3,Wednesday,30,16,23,4,0.17,0,2,0,0,0.2883,0,medium
INV-01843,Birch Holdings,mid-market,finance,54143.27,analytics_consulting,2024-01-20,1,1,Saturday,60,9,19,6,0.32,0,2,0,0,0.2882,0,medium
INV-01763,Acme Corp,enterprise,manufacturing,38769.98,analytics_consulting,2024-12-07,12,4,Saturday,15,12,22,8,0.36,1,1,0,0,0.2882,0,medium
INV-00008,Acme Corp,enterprise,manufacturing,95203.84,data_migration,2023-08-23,8,3,Wednesday,45,3,7,5,0.71,1,4,0,0,0.287,0,medium
INV-00114,Delta Group,enterprise,healthcare,84656.8,reporting_setup,2024-01-21,1,1,Sunday,60,12,10,5,0.5,1,5,0,0,0.2868,0,medium
INV-00265,Delta Group,enterprise,healthcare,67189.31,reporting_setup,2024-05-21,5,2,Tuesday,15,3,17,0,0.0,0,3,1,73,0.2858,0,medium
INV-00275,Birch Holdings,mid-market,finance,31274.56,process_automation,2024-04-21,4,2,Sunday,45,15,1,1,1.0,1,5,0,0,0.2858,0,medium
INV-00892,Cedar Solutions,small,technology,4560.11,analytics_consulting,2023-01-02,1,1,Monday,15,13,5,2,0.4,0,2,0,0,0.2855,0,medium
INV-00567,Ironclad Inc,mid-market,healthcare,60071.53,analytics_consulting,2024-06-03,6,2,Monday,60,7,9,0,0.0,1,2,0,0,0.2853,0,medium
INV-01499,Echo Ventures,small,retail,9736.29,analytics_consulting,2023-12-06,12,4,Wednesday,60,2,22,5,0.23,1,1,0,0,0.2849,0,medium
INV-00778,Echo Ventures,small,retail,10499.87,training,2024-10-05,10,4,Saturday,45,3,23,3,0.13,0,4,0,0,0.2848,0,medium
INV-00099,Lumen Analytics,mid-market,technology,64190.05,reporting_setup,2023-06-08,6,2,Thursday,15,14,9,0,0.0,0,2,0,0,0.2846,0,medium
INV-01710,Ironclad Inc,mid-market,healthcare,66238.29,reporting_setup,2024-04-24,4,2,Wednesday,30,14,12,2,0.17,0,3,0,0,0.2839,0,medium
INV-01439,Acme Corp,enterprise,manufacturing,97718.39,process_automation,2024-11-11,11,4,Monday,45,1,11,7,0.64,1,1,0,0,0.2838,0,medium
INV-01816,Acme Corp,enterprise,manufacturing,182366.61,process_automation,2024-05-05,5,2,Sunday,45,12,7,4,0.57,1,4,0,0,0.2834,0,medium
INV-01921,Horizon LLC,small,technology,6219.08,analytics_consulting,2023-11-11,11,4,Saturday,45,8,24,6,0.25,1,1,0,0,0.2834,0,medium
INV-00860,Birch Holdings,mid-market,finance,36134.43,process_automation,2023-01-06,1,1,Friday,30,1,4,3,0.75,0,1,0,0,0.2833,0,medium
INV-00546,Keystone Retail,enterprise,retail,96968.53,data_migration,2023-01-09,1,1,Monday,15,4,22,7,0.32,1,3,0,0,0.2832,0,medium
INV-01489,Falcon Industries,mid-market,manufacturing,30158.21,data_migration,2024-11-08,11,4,Friday,45,6,19,6,0.32,0,5,0,0,0.2825,0,medium
